#algo	query_id	nb_reads	query_length	accession	description	organism	percentIdentity	nb_hsps	queryOverlap	hitOverlap	evalue	score	tax_id	taxonomy	sequence
"BLASTX"	"SRR10518885_3607"	"110"	"1086"	"XP_010650841"	"PREDICTED: RNA-directed DNA methylation 4 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"90"	"86"	"0"	"608.986"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2012"	"224"	"1383"	"XP_002270407"	"PREDICTED: ubiquitin carboxyl-terminal hydrolase 3 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"97.9"	"1"	"62"	"78"	"0"	"587.415"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_730"	"738"	"1914"	"XP_002283423"	"PREDICTED: 70 kDa peptidyl-prolyl isomerase [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"94"	"100"	"0"	"1186.79"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_8257"	"18"	"1044"	"NP_001268175"	"glutamine synthetase cytosolic isozyme 1 [Vitis vinifera]"	"Vitis vinifera"	"88.7"	"1"	"96"	"94"	"0"	"595.119"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3022"	"514"	"1176"	"XP_002282540"	"PREDICTED: SPX domain-containing membrane protein At4g22990 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"94"	"53"	"0"	"671.389"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2982"	"402"	"1183"	"RVW77390"	"DEAD-box ATP-dependent RNA helicase 3, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"98.0"	"2"	"76"	"39"	"0.000195161"	"514.9834"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_99"	"1894"	"3061"	"XP_010658604"	"PREDICTED: 2-oxoglutarate dehydrogenase, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"88"	"88"	"0"	"1863.58"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_614"	"2354"	"2012"	"XP_010655463"	"PREDICTED: guanylate-binding protein 2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"91"	"57"	"0"	"1230.31"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3712"	"156"	"1072"	"XP_019078128"	"PREDICTED: E3 ubiquitin-protein ligase ORTHRUS 2 isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"97.9"	"1"	"94"	"49"	"0"	"691.034"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1676"	"296"	"1478"	"XP_002283011"	"PREDICTED: COP9 signalosome complex subunit 4 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"79"	"98"	"0"	"782.326"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_916"	"1006"	"1790"	"XP_002279018"	"PREDICTED: E3 ubiquitin-protein ligase RGLG2 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"69"	"95"	"0"	"812.757"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4105"	"2224"	"1017"	"RVX09541"	"Eukaryotic translation initiation factor 3 subunit C [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"76"	"30"	"3.01552e-85"	"285.034"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1665"	"254"	"1483"	"XP_003633736"	"PREDICTED: uncharacterized protein LOC100853921 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"98"	"82"	"0"	"922.924"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1006"	"268"	"1746"	"XP_002270617"	"PREDICTED: isocitrate dehydrogenase [NADP] [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"71"	"100"	"0"	"848.966"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2543"	"318"	"1265"	"XP_010650046"	"PREDICTED: nucleolar protein 14 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"92"	"40"	"0"	"616.305"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4475"	"1327"	"1152"	"XP_002283273"	"PREDICTED: ATP-dependent zinc metalloprotease FTSH 10, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"98.4"	"2"	"82"	"38"	"1.795565e-13"	"583.9337"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_6058"	"111"	"1127"	"RVX08574"	"Vesicle-associated protein 4-2 [Vitis vinifera]"	"Vitis vinifera"	"74.9"	"5"	"83"	"71"	"2.42056e-90"	"427.1152"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1242"	"2266"	"1639"	"XP_002267448"	"PREDICTED: probable protein phosphatase 2C 27 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"96.8"	"1"	"63"	"97"	"0"	"640.958"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1318"	"825"	"1610"	"XP_002282572"	"PREDICTED: RNA-binding protein Musashi homolog 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"67"	"100"	"0"	"730.324"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1939"	"1399"	"1402"	"XP_002285853"	"PREDICTED: long chain acyl-CoA synthetase 9, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"95"	"64"	"0"	"887.871"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2130"	"64"	"1355"	"CBI37700"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"82"	"95"	"0"	"742.651"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1617"	"274"	"1502"	"XP_002269895"	"PREDICTED: sorbitol dehydrogenase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"73"	"100"	"0"	"738.799"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1317"	"479"	"1610"	"XP_002271183"	"PREDICTED: uncharacterized protein LOC100249592 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"42"	"93"	"1.55254e-158"	"461.07"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_86"	"2675"	"3156"	"RVW53809"	"putative receptor-like protein kinase [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"43"	"100"	"0"	"872.078"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4027"	"3431"	"1029"	"XP_002271929"	"PREDICTED: proteasome subunit alpha type-6 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"72"	"100"	"0"	"512.301"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3843"	"606"	"1200"	"CBI27368"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"33"	"70"	"1.75543e-89"	"278.485"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_648"	"1388"	"1981"	"XP_003635425"	"PREDICTED: uncharacterized protein LOC100854704 [Vitis vinifera]"	"Vitis vinifera"	"98.5"	"1"	"61"	"81"	"0"	"647.892"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_320"	"1870"	"2340"	"XP_002283105"	"PREDICTED: polyadenylate-binding protein 2 [Vitis vinifera]"	"Vitis vinifera"	"66.4"	"5"	"100"	"100"	"2.091466e-08"	"1422.0854"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2300"	"1080"	"1316"	"XP_002279622"	"PREDICTED: dof zinc finger protein DOF5.6 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"70"	"100"	"0"	"568.155"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_366"	"2041"	"2279"	"XP_010664130"	"PREDICTED: transportin-1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"99"	"85"	"0"	"1399.8"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2422"	"621"	"1290"	"RVX15998"	"Uncharacterized protein CK203_005820 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"49"	"49"	"8.83841e-152"	"447.203"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1412"	"451"	"1568"	"XP_002275843"	"PREDICTED: allantoate deiminase [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"86"	"92"	"0"	"922.924"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1280"	"868"	"1623"	"CBI28371"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"88"	"0"	"916.376"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1259"	"1235"	"1631"	"CAN73743"	"hypothetical protein VITISV_026769 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"83"	"54"	"0"	"884.789"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1116"	"304"	"1689"	"XP_002283712"	"PREDICTED: diaminopimelate decarboxylase 2, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"98.3"	"1"	"83"	"96"	"0"	"949.888"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1018"	"613"	"1744"	"RVW68564"	"Bifunctional protein FolD 1, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"98.3"	"2"	"51"	"100"	"1.802e-58"	"592.794"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3947"	"1437"	"1040"	"RVW88712"	"putative disease resistance RPP13-like protein 1 [Vitis vinifera]"	"Vitis vinifera"	"95.3"	"1"	"93"	"52"	"0"	"614.379"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_624"	"828"	"3698"	"XP_002278064"	"PREDICTED: UDP-galactose transporter 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"28"	"100"	"0"	"645.966"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3872"	"920"	"1050"	"XP_002267500"	"PREDICTED: 1,4-dihydroxy-2-naphthoyl-CoA synthase, peroxisomal [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"86"	"0"	"600.127"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1144"	"383"	"1677"	"RVX06402"	"Cinnamoyl-CoA reductase-like SNL6 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"64"	"100"	"0"	"743.421"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_274"	"823"	"2441"	"XP_010651248"	"PREDICTED: origin of replication complex subunit 1B isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"85"	"85"	"0"	"1140.18"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2144"	"284"	"1353"	"XP_002281688"	"PREDICTED: macrophage erythroblast attacher [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"77"	"84"	"0"	"725.702"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1579"	"221"	"1516"	"XP_010657007"	"PREDICTED: homeobox-DDT domain protein RLT2 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"28"	"0"	"1066.99"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1583"	"2199"	"1515"	"ABF59818"	"UDP-glucose:flavonoid 3-O-glucosyltransferase [Vitis vinifera]"	"Vitis vinifera"	"98.5"	"1"	"90"	"100"	"0"	"848.581"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2436"	"387"	"1288"	"XP_002267013"	"PREDICTED: protein FATTY ACID EXPORT 2, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"94.7"	"1"	"57"	"100"	"4.77452e-93"	"290.426"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3814"	"504"	"1058"	"XP_002283351"	"PREDICTED: uncharacterized protein LOC100242947 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"68"	"85"	"1.14578e-135"	"397.512"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4064"	"825"	"1024"	"ONK66995"	"uncharacterized protein A4U43_C06F14370 [Asparagus officinalis]"	"Asparagus officinalis"	"57.3"	"1"	"100"	"60"	"1.60895e-125"	"381.719"	"4686"	"Eukaryota;;Asparagaceae;Asparagus;Asparagus officinalis"	""
"BLASTX"	"SRR10518885_294"	"1415"	"2385"	"XP_010653313"	"PREDICTED: AMP deaminase isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"97"	"90"	"0"	"1573.14"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2830"	"224"	"1208"	"XP_002275544"	"PREDICTED: F-box protein At5g52880 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"74"	"100"	"0"	"557.37"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_218"	"2366"	"2566"	"CAN75240"	"hypothetical protein VITISV_014207, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"61"	"91"	"0"	"1077"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3599"	"271"	"1087"	"XP_010654819"	"PREDICTED: formamidopyrimidine-DNA glycosylase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"96.6"	"1"	"97"	"86"	"0"	"523.857"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3431"	"96"	"1113"	"XP_002279386"	"PREDICTED: ras guanine nucleotide exchange factor L [Vitis vinifera]"	"Vitis vinifera"	"94.6"	"1"	"94"	"31"	"0"	"627.861"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3710"	"600"	"1072"	"XP_002283725"	"PREDICTED: uncharacterized protein LOC100241081 [Vitis vinifera]"	"Vitis vinifera"	"98.9"	"1"	"100"	"87"	"0"	"659.062"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_682"	"1672"	"2851"	"XP_002266399"	"PREDICTED: diphosphomevalonate decarboxylase MVD2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"44"	"100"	"0"	"850.121"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3885"	"186"	"1049"	"RVW29419"	"GDSL esterase/lipase [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"90"	"81"	"0"	"625.55"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_604"	"170"	"2023"	"XP_010652945"	"PREDICTED: fatty acid amide hydrolase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"91"	"100"	"0"	"1159.82"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1638"	"849"	"1494"	"XP_002273171"	"PREDICTED: cyclin-dependent kinase E-1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"92"	"95"	"0"	"893.264"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_519"	"776"	"2101"	"RVW32229"	"Pre-mRNA-processing-splicing factor 8A [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"29"	"0"	"1394.02"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3954"	"106"	"1039"	"XP_002278337"	"PREDICTED: jmjC domain-containing protein 4 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"100"	"70"	"0"	"729.169"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3014"	"155"	"1178"	"XP_010652840"	"PREDICTED: uncharacterized protein LOC100242349 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"98"	"58"	"0"	"587.03"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2926"	"1132"	"1192"	"RVX14143"	"putative alpha-mannosidase [Vitis vinifera]"	"Vitis vinifera"	"94.7"	"3"	"100"	"17"	"0.000326656343333333"	"886.6868"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1669"	"456"	"1481"	"XP_010657562"	"PREDICTED: protein WVD2-like 7 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"94.9"	"2"	"99"	"82"	"1.72942e-24"	"900.568"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3159"	"511"	"1158"	"MQM05480"	"hypothetical protein [Colocasia esculenta]"	"Colocasia esculenta"	"70.8"	"1"	"12"	"32"	"2.29156e-12"	"75.0998"	"4460"	"Eukaryota;;Araceae;Colocasia;Colocasia esculenta"	""
"BLASTX"	"SRR10518885_1149"	"2783"	"1676"	"XP_010658372"	"PREDICTED: kinesin-like protein KIN-UC isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"96"	"53"	"0"	"1046.96"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2726"	"978"	"1229"	"XP_003633016"	"PREDICTED: shaggy-related protein kinase eta isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"92"	"99"	"0"	"782.326"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_63"	"704"	"3458"	"RVW41986"	"Scarecrow-like protein 8 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"54"	"100"	"0"	"1082.78"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2756"	"556"	"1222"	"CBI16448"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"98.9"	"1"	"90"	"54"	"0"	"748.429"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2392"	"406"	"1297"	"XP_002262676"	"PREDICTED: salicylate carboxymethyltransferase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"80"	"95"	"0"	"713.761"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_364"	"486"	"2284"	"XP_010652424"	"PREDICTED: ABC transporter C family member 5 [Vitis vinifera]"	"Vitis vinifera"	"82.1"	"2"	"100"	"58"	"9.49345e-06"	"1385.9226"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1700"	"364"	"1472"	"XP_010645644"	"PREDICTED: flowering time control protein FY [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"89"	"56"	"0"	"938.717"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3309"	"155"	"1134"	"XP_019072956"	"PREDICTED: uncharacterized protein LOC100254803 isoform X4 [Vitis vinifera]"	"Vitis vinifera"	"93.0"	"1"	"83"	"96"	"0"	"599.356"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_428"	"2412"	"2193"	"RVW52890"	"Protein executer 2, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"95.9"	"1"	"96"	"66"	"0"	"1224.15"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2157"	"314"	"1349"	"XP_002282255"	"PREDICTED: protein DJ-1 homolog C [Vitis vinifera]"	"Vitis vinifera"	"98.4"	"1"	"95"	"95"	"0"	"831.632"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_18"	"3461"	"4365"	"XP_010655565"	"PREDICTED: uncharacterized protein LOC100244640 [Vitis vinifera]"	"Vitis vinifera"	"74.2"	"2"	"57"	"41"	"4.51081e-85"	"1148.636"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3476"	"220"	"1107"	"XP_010664606"	"PREDICTED: gamma-tubulin complex component 5 isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"80"	"29"	"0"	"557.37"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4013"	"202"	"1031"	"XP_002268790"	"PREDICTED: KH domain-containing protein At2g38610 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"100"	"0"	"555.058"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3186"	"311"	"1154"	"XP_002270791"	"PREDICTED: alpha-galactosidase 1 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"100"	"94"	"0"	"793.497"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2120"	"356"	"1357"	"XP_002283163"	"PREDICTED: mRNA cap guanine-N7 methyltransferase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"100"	"0"	"748.429"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1884"	"3654"	"1417"	"KAA8550561"	"hypothetical protein F0562_002245 [Nyssa sinensis]"	"Nyssa sinensis"	"67.0"	"1"	"81"	"89"	"1.13483e-136"	"410.223"	"561372"	"Eukaryota;;Nyssaceae;Nyssa;Nyssa sinensis"	""
"BLASTX"	"SRR10518885_526"	"867"	"2094"	"XP_002282309"	"PREDICTED: ATP-dependent 6-phosphofructokinase 4, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"98.9"	"1"	"76"	"100"	"0"	"1059.67"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3455"	"506"	"1110"	"XP_002272469"	"PREDICTED: RNA-binding protein 42 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"61"	"88"	"2.14583e-146"	"424.476"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_976"	"744"	"1761"	"XP_002276359"	"PREDICTED: anoctamin-like protein At1g73020 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"97"	"87"	"0"	"1113.21"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3904"	"314"	"1047"	"XP_002279966"	"PREDICTED: common plant regulatory factor 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"91"	"73"	"0"	"570.081"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_857"	"3271"	"2025"	"XP_003631761"	"PREDICTED: transcription initiation factor TFIID subunit 5 [Vitis vinifera]"	"Vitis vinifera"	"91.8"	"2"	"100"	"100"	"4.268525e-10"	"1294.2394"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1209"	"346"	"1652"	"XP_010661549"	"PREDICTED: light-mediated development protein DET1 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"73"	"76"	"0"	"824.698"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_726"	"904"	"1915"	"XP_002267875"	"PREDICTED: ATP-dependent DNA helicase 2 subunit KU70 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"94"	"96"	"0"	"1209.51"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3113"	"969"	"1164"	"XP_002281763"	"PREDICTED: uncharacterized protein LOC100254401 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"77"	"98"	"0"	"523.087"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1060"	"2991"	"1724"	"XP_002267657"	"PREDICTED: conserved oligomeric Golgi complex subunit 7 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"100"	"68"	"0"	"1017.68"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2005"	"406"	"1384"	"XP_010651244"	"PREDICTED: uncharacterized protein LOC100260310 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"98.9"	"1"	"82"	"56"	"0"	"722.235"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2097"	"308"	"1362"	"XP_002281429"	"PREDICTED: phosphatidylinositol/phosphatidylcholine transfer protein SFH8 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"2"	"100"	"73"	"0"	"921.369"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3705"	"220"	"1073"	"RVW92807"	"UV-B-induced protein, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"93.5"	"1"	"51"	"64"	"6.38583e-117"	"350.132"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
